ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
477,5/27/2147,5/27/2147,5/27/2147,13690,SO70222,4.99
217,5/28/2147,5/28/2147,5/28/2147,13690,SO70222,34.99
561,5/29/2147,5/29/2147,5/29/2147,29368,SO70223,2384.07
479,5/30/2147,5/30/2147,5/30/2147,29368,SO70223,8.99
477,5/31/2147,5/31/2147,5/31/2147,29368,SO70223,4.99
465,6/1/2147,6/1/2147,6/1/2147,29368,SO70223,24.49
388,6/2/2147,6/2/2147,6/2/2147,26438,SO70224,1120.49
222,6/3/2147,6/3/2147,6/3/2147,26438,SO70224,34.99
606,6/4/2147,6/4/2147,6/4/2147,25937,SO70225,539.99
538,6/5/2147,6/5/2147,6/5/2147,25937,SO70225,21.49
529,6/6/2147,6/6/2147,6/6/2147,25937,SO70225,3.99
214,6/7/2147,6/7/2147,6/7/2147,25937,SO70225,34.99
594,6/8/2147,6/8/2147,6/8/2147,12585,SO70226,564.99
478,6/9/2147,6/9/2147,6/9/2147,12585,SO70226,9.99
477,6/10/2147,6/10/2147,6/10/2147,12585,SO70226,4.99
361,6/11/2147,6/11/2147,6/11/2147,15756,SO70227,2294.99
537,6/12/2147,6/12/2147,6/12/2147,15756,SO70227,35
528,6/13/2147,6/13/2147,6/13/2147,15756,SO70227,4.99
214,6/14/2147,6/14/2147,6/14/2147,15756,SO70227,34.99
361,6/15/2147,6/15/2147,6/15/2147,13050,SO70228,2294.99
537,6/16/2147,6/16/2147,6/16/2147,13050,SO70228,35
567,6/17/2147,6/17/2147,6/17/2147,11191,SO70229,742.35
225,6/18/2147,6/18/2147,6/18/2147,11191,SO70229,8.99
491,6/19/2147,6/19/2147,6/19/2147,11191,SO70229,53.99
578,6/20/2147,6/20/2147,6/20/2147,26241,SO70230,1214.85
541,6/21/2147,6/21/2147,6/21/2147,26241,SO70230,28.99
530,6/22/2147,6/22/2147,6/22/2147,26241,SO70230,4.99
567,6/23/2147,6/23/2147,6/23/2147,11082,SO70231,742.35
479,6/24/2147,6/24/2147,6/24/2147,11082,SO70231,8.99
477,6/25/2147,6/25/2147,6/25/2147,11082,SO70231,4.99
465,6/26/2147,6/26/2147,6/26/2147,11082,SO70231,24.49
561,6/27/2147,6/27/2147,6/27/2147,27568,SO70232,2384.07
214,6/28/2147,6/28/2147,6/28/2147,27568,SO70232,34.99
563,6/29/2147,6/29/2147,6/29/2147,28064,SO70233,2384.07
574,6/30/2147,6/30/2147,6/30/2147,27623,SO70234,2384.07
477,7/1/2147,7/1/2147,7/1/2147,27623,SO70234,4.99
479,7/2/2147,7/2/2147,7/2/2147,27623,SO70234,8.99
484,7/3/2147,7/3/2147,7/3/2147,27623,SO70234,7.95
576,7/4/2147,7/4/2147,7/4/2147,27669,SO70235,2384.07
214,7/5/2147,7/5/2147,7/5/2147,27669,SO70235,34.99
562,7/6/2147,7/6/2147,7/6/2147,22901,SO70236,2384.07
225,7/7/2147,7/7/2147,7/7/2147,22901,SO70236,8.99
606,7/8/2147,7/8/2147,7/8/2147,23835,SO70237,539.99
479,7/9/2147,7/9/2147,7/9/2147,23835,SO70237,8.99
477,7/10/2147,7/10/2147,7/10/2147,23835,SO70237,4.99
228,7/11/2147,7/11/2147,7/11/2147,23835,SO70237,49.99
384,7/12/2147,7/12/2147,7/12/2147,21922,SO70238,1120.49
386,7/13/2147,7/13/2147,7/13/2147,20651,SO70239,1120.49
529,7/14/2147,7/14/2147,7/14/2147,20651,SO70239,3.99
539,7/15/2147,7/15/2147,7/15/2147,20651,SO70239,24.99
386,7/16/2147,7/16/2147,7/16/2147,21606,SO70240,1120.49
214,7/17/2147,7/17/2147,7/17/2147,21606,SO70240,34.99
582,7/18/2147,7/18/2147,7/18/2147,18800,SO70241,1700.99
488,7/19/2147,7/19/2147,7/19/2147,18800,SO70241,53.99
388,7/20/2147,7/20/2147,7/20/2147,21593,SO70242,1120.49
214,7/21/2147,7/21/2147,7/21/2147,21593,SO70242,34.99
390,7/22/2147,7/22/2147,7/22/2147,21594,SO70243,1120.49
539,7/23/2147,7/23/2147,7/23/2147,21594,SO70243,24.99
465,7/24/2147,7/24/2147,7/24/2147,21594,SO70243,24.49
386,7/25/2147,7/25/2147,7/25/2147,25488,SO70244,1120.49
604,7/26/2147,7/26/2147,7/26/2147,27762,SO70245,539.99
222,7/27/2147,7/27/2147,7/27/2147,27762,SO70245,34.99
586,7/28/2147,7/28/2147,7/28/2147,15120,SO70246,742.35
541,7/29/2147,7/29/2147,7/29/2147,15120,SO70246,28.99
530,7/30/2147,7/30/2147,7/30/2147,15120,SO70246,4.99
217,7/31/2147,7/31/2147,7/31/2147,15120,SO70246,34.99
584,8/1/2147,8/1/2147,8/1/2147,29299,SO70247,539.99
479,8/2/2147,8/2/2147,8/2/2147,29299,SO70247,8.99
582,8/3/2147,8/3/2147,8/3/2147,19289,SO70248,1700.99
539,8/4/2147,8/4/2147,8/4/2147,19289,SO70248,24.99
529,8/5/2147,8/5/2147,8/5/2147,19289,SO70248,3.99
222,8/6/2147,8/6/2147,8/6/2147,19289,SO70248,34.99
483,8/7/2147,8/7/2147,8/7/2147,12409,SO70249,120
222,8/8/2147,8/8/2147,8/8/2147,11950,SO70250,34.99
528,8/9/2147,8/9/2147,8/9/2147,11148,SO70251,4.99
535,8/10/2147,8/10/2147,8/10/2147,11148,SO70251,24.99
480,8/11/2147,8/11/2147,8/11/2147,11148,SO70251,2.29
490,8/12/2147,8/12/2147,8/12/2147,18763,SO70252,53.99
530,8/13/2147,8/13/2147,8/13/2147,28310,SO70253,4.99
237,8/14/2147,8/14/2147,8/14/2147,11371,SO70254,49.99
590,8/15/2147,8/15/2147,8/15/2147,16445,SO70255,769.49
536,8/16/2147,8/16/2147,8/16/2147,16445,SO70255,29.99
590,8/17/2147,8/17/2147,8/17/2147,16509,SO70256,769.49
485,8/18/2147,8/18/2147,8/18/2147,16509,SO70256,21.98
478,8/19/2147,8/19/2147,8/19/2147,16509,SO70256,9.99
477,8/20/2147,8/20/2147,8/20/2147,16509,SO70256,4.99
481,8/21/2147,8/21/2147,8/21/2147,16509,SO70256,8.99
361,8/22/2147,8/22/2147,8/22/2147,14947,SO70257,2294.99
357,8/23/2147,8/23/2147,8/23/2147,19298,SO70258,2319.99
353,8/24/2147,8/24/2147,8/24/2147,19911,SO70259,2319.99
477,8/25/2147,8/25/2147,8/25/2147,19911,SO70259,4.99
478,8/26/2147,8/26/2147,8/26/2147,19911,SO70259,9.99
363,8/27/2147,8/27/2147,8/27/2147,20555,SO70260,2294.99
485,8/28/2147,8/28/2147,8/28/2147,20555,SO70260,21.98
489,8/29/2147,8/29/2147,8/29/2147,20555,SO70260,53.99
539,8/30/2147,8/30/2147,8/30/2147,28800,SO70261,24.99
529,8/31/2147,8/31/2147,8/31/2147,29077,SO70262,3.99
539,9/1/2147,9/1/2147,9/1/2147,29077,SO70262,24.99
214,9/2/2147,9/2/2147,9/2/2147,29077,SO70262,34.99
530,9/3/2147,9/3/2147,9/3/2147,27031,SO70263,4.99
540,9/4/2147,9/4/2147,9/4/2147,11091,SO70264,32.6
480,9/5/2147,9/5/2147,9/5/2147,11091,SO70264,2.29
540,9/6/2147,9/6/2147,9/6/2147,24509,SO70265,32.6
480,9/7/2147,9/7/2147,9/7/2147,24509,SO70265,2.29
536,9/8/2147,9/8/2147,9/8/2147,12431,SO70266,29.99
480,9/9/2147,9/9/2147,9/9/2147,12431,SO70266,2.29
536,9/10/2147,9/10/2147,9/10/2147,22740,SO70267,29.99
478,9/11/2147,9/11/2147,9/11/2147,20432,SO70268,9.99
477,9/12/2147,9/12/2147,9/12/2147,20432,SO70268,4.99
478,9/13/2147,9/13/2147,9/13/2147,12919,SO70269,9.99
477,9/14/2147,9/14/2147,9/14/2147,12919,SO70269,4.99
225,9/15/2147,9/15/2147,9/15/2147,12919,SO70269,8.99
476,9/16/2147,9/16/2147,9/16/2147,17539,SO70270,69.99
228,9/17/2147,9/17/2147,9/17/2147,17539,SO70270,49.99
467,9/18/2147,9/18/2147,9/18/2147,17539,SO70270,24.49
225,9/19/2147,9/19/2147,9/19/2147,18940,SO70271,8.99
475,9/20/2147,9/20/2147,9/20/2147,18940,SO70271,69.99
474,9/21/2147,9/21/2147,9/21/2147,28027,SO70272,69.99
228,9/22/2147,9/22/2147,9/22/2147,28027,SO70272,49.99
477,9/23/2147,9/23/2147,9/23/2147,18397,SO70273,4.99
477,9/24/2147,9/24/2147,9/24/2147,17528,SO70274,4.99
234,9/25/2147,9/25/2147,9/25/2147,17528,SO70274,49.99
528,9/26/2147,9/26/2147,9/26/2147,15736,SO70275,4.99
485,9/27/2147,9/27/2147,9/27/2147,15736,SO70275,21.98
478,9/28/2147,9/28/2147,9/28/2147,15736,SO70275,9.99
477,9/29/2147,9/29/2147,9/29/2147,15736,SO70275,4.99
217,9/30/2147,9/30/2147,9/30/2147,15736,SO70275,34.99
528,10/1/2147,10/1/2147,10/1/2147,23362,SO70276,4.99
480,10/2/2147,10/2/2147,10/2/2147,23362,SO70276,2.29
535,10/3/2147,10/3/2147,10/3/2147,21544,SO70277,24.99
528,10/4/2147,10/4/2147,10/4/2147,21544,SO70277,4.99
528,10/5/2147,10/5/2147,10/5/2147,17643,SO70278,4.99
536,10/6/2147,10/6/2147,10/6/2147,17643,SO70278,29.99
214,10/7/2147,10/7/2147,10/7/2147,17643,SO70278,34.99
536,10/8/2147,10/8/2147,10/8/2147,17878,SO70279,29.99
528,10/9/2147,10/9/2147,10/9/2147,17878,SO70279,4.99
217,10/10/2147,10/10/2147,10/10/2147,17878,SO70279,34.99
529,10/11/2147,10/11/2147,10/11/2147,27827,SO70280,3.99
538,10/12/2147,10/12/2147,10/12/2147,27827,SO70280,21.49
477,10/13/2147,10/13/2147,10/13/2147,22454,SO70281,4.99
484,10/14/2147,10/14/2147,10/14/2147,22454,SO70281,7.95
530,10/15/2147,10/15/2147,10/15/2147,27849,SO70282,4.99
214,10/16/2147,10/16/2147,10/16/2147,27849,SO70282,34.99
530,10/17/2147,10/17/2147,10/17/2147,28920,SO70283,4.99
480,10/18/2147,10/18/2147,10/18/2147,28920,SO70283,2.29
537,10/19/2147,10/19/2147,10/19/2147,11510,SO70284,35
528,10/20/2147,10/20/2147,10/20/2147,11510,SO70284,4.99
222,10/21/2147,10/21/2147,10/21/2147,11510,SO70284,34.99
463,10/22/2147,10/22/2147,10/22/2147,11510,SO70284,24.49
528,10/23/2147,10/23/2147,10/23/2147,11159,SO70285,4.99
537,10/24/2147,10/24/2147,10/24/2147,11159,SO70285,35
480,10/25/2147,10/25/2147,10/25/2147,11159,SO70285,2.29
537,10/26/2147,10/26/2147,10/26/2147,12958,SO70286,35
528,10/27/2147,10/27/2147,10/27/2147,12958,SO70286,4.99
486,10/28/2147,10/28/2147,10/28/2147,12958,SO70286,159
528,10/29/2147,10/29/2147,10/29/2147,11521,SO70287,4.99
537,10/30/2147,10/30/2147,10/30/2147,11521,SO70287,35
480,10/31/2147,10/31/2147,10/31/2147,11521,SO70287,2.29
485,11/1/2147,11/1/2147,11/1/2147,13342,SO70288,21.98
480,11/2/2147,11/2/2147,11/2/2147,13342,SO70288,2.29
484,11/3/2147,11/3/2147,11/3/2147,13342,SO70288,7.95
479,11/4/2147,11/4/2147,11/4/2147,11390,SO70289,8.99
477,11/5/2147,11/5/2147,11/5/2147,11390,SO70289,4.99
222,11/6/2147,11/6/2147,11/6/2147,11390,SO70289,34.99
587,11/7/2147,11/7/2147,11/7/2147,15287,SO70290,769.49
476,11/8/2147,11/8/2147,11/8/2147,15287,SO70290,69.99
237,11/9/2147,11/9/2147,11/9/2147,15287,SO70290,49.99
225,11/10/2147,11/10/2147,11/10/2147,15287,SO70290,8.99
357,11/11/2147,11/11/2147,11/11/2147,18113,SO70291,2319.99
485,11/12/2147,11/12/2147,11/12/2147,18113,SO70291,21.98
228,11/13/2147,11/13/2147,11/13/2147,18113,SO70291,49.99
363,11/14/2147,11/14/2147,11/14/2147,13400,SO70292,2294.99
485,11/15/2147,11/15/2147,11/15/2147,13400,SO70292,21.98
478,11/16/2147,11/16/2147,11/16/2147,13400,SO70292,9.99
477,11/17/2147,11/17/2147,11/17/2147,13400,SO70292,4.99
487,11/18/2147,11/18/2147,11/18/2147,13400,SO70292,54.99
361,11/19/2147,11/19/2147,11/19/2147,18353,SO70293,2294.99
485,11/20/2147,11/20/2147,11/20/2147,18353,SO70293,21.98
355,11/21/2147,11/21/2147,11/21/2147,17001,SO70294,2319.99
485,11/22/2147,11/22/2147,11/22/2147,17001,SO70294,21.98
363,11/23/2147,11/23/2147,11/23/2147,13359,SO70295,2294.99
480,11/24/2147,11/24/2147,11/24/2147,13359,SO70295,2.29
486,11/25/2147,11/25/2147,11/25/2147,13359,SO70295,159
363,11/26/2147,11/26/2147,11/26/2147,13743,SO70296,2294.99
487,11/27/2147,11/27/2147,11/27/2147,13743,SO70296,54.99
361,11/28/2147,11/28/2147,11/28/2147,17139,SO70297,2294.99
478,11/29/2147,11/29/2147,11/29/2147,17139,SO70297,9.99
477,11/30/2147,11/30/2147,11/30/2147,17139,SO70297,4.99
384,12/1/2147,12/1/2147,12/1/2147,26152,SO70298,1120.49
214,12/2/2147,12/2/2147,12/2/2147,26152,SO70298,34.99
570,12/3/2147,12/3/2147,12/3/2147,11171,SO70299,742.35
479,12/4/2147,12/4/2147,12/4/2147,11171,SO70299,8.99
477,12/5/2147,12/5/2147,12/5/2147,11171,SO70299,4.99
578,12/6/2147,12/6/2147,12/6/2147,24284,SO70300,1214.85
541,12/7/2147,12/7/2147,12/7/2147,24284,SO70300,28.99
530,12/8/2147,12/8/2147,12/8/2147,24284,SO70300,4.99
480,12/9/2147,12/9/2147,12/9/2147,24284,SO70300,2.29
484,12/10/2147,12/10/2147,12/10/2147,24284,SO70300,7.95
564,12/11/2147,12/11/2147,12/11/2147,27574,SO70301,2384.07
479,12/12/2147,12/12/2147,12/12/2147,27574,SO70301,8.99
477,12/13/2147,12/13/2147,12/13/2147,27574,SO70301,4.99
225,12/14/2147,12/14/2147,12/14/2147,27574,SO70301,8.99
578,12/15/2147,12/15/2147,12/15/2147,26001,SO70302,1214.85
541,12/16/2147,12/16/2147,12/16/2147,26001,SO70302,28.99
530,12/17/2147,12/17/2147,12/17/2147,26001,SO70302,4.99
465,12/18/2147,12/18/2147,12/18/2147,26001,SO70302,24.49
575,12/19/2147,12/19/2147,12/19/2147,27920,SO70303,2384.07
222,12/20/2147,12/20/2147,12/20/2147,27920,SO70303,34.99
390,12/21/2147,12/21/2147,12/21/2147,21638,SO70304,1120.49
234,12/22/2147,12/22/2147,12/22/2147,21638,SO70304,49.99
386,12/23/2147,12/23/2147,12/23/2147,14883,SO70305,1120.49
479,12/24/2147,12/24/2147,12/24/2147,14883,SO70305,8.99
580,12/25/2147,12/25/2147,12/25/2147,18645,SO70306,1700.99
382,12/26/2147,12/26/2147,12/26/2147,25553,SO70307,1120.49
605,12/27/2147,12/27/2147,12/27/2147,12292,SO70308,539.99
538,12/28/2147,12/28/2147,12/28/2147,12292,SO70308,21.49
480,12/29/2147,12/29/2147,12/29/2147,12292,SO70308,2.29
564,12/30/2147,12/30/2147,12/30/2147,13616,SO70309,2384.07
530,12/31/2147,12/31/2147,12/31/2147,13616,SO70309,4.99
541,1/1/2148,1/1/2148,1/1/2148,13616,SO70309,28.99
487,1/2/2148,1/2/2148,1/2/2148,13616,SO70309,54.99
606,1/3/2148,1/3/2148,1/3/2148,25939,SO70310,539.99
529,1/4/2148,1/4/2148,1/4/2148,25939,SO70310,3.99
538,1/5/2148,1/5/2148,1/5/2148,25939,SO70310,21.49
604,1/6/2148,1/6/2148,1/6/2148,29313,SO70311,539.99
484,1/7/2148,1/7/2148,1/7/2148,12146,SO70312,7.95
483,1/8/2148,1/8/2148,1/8/2148,12146,SO70312,120
535,1/9/2148,1/9/2148,1/9/2148,12997,SO70313,24.99
480,1/10/2148,1/10/2148,1/10/2148,12997,SO70313,2.29
484,1/11/2148,1/11/2148,1/11/2148,12997,SO70313,7.95
539,1/12/2148,1/12/2148,1/12/2148,14317,SO70314,24.99
529,1/13/2148,1/13/2148,1/13/2148,14317,SO70314,3.99
480,1/14/2148,1/14/2148,1/14/2148,14317,SO70314,2.29
473,1/15/2148,1/15/2148,1/15/2148,18191,SO70315,63.5
485,1/16/2148,1/16/2148,1/16/2148,18191,SO70315,21.98
541,1/17/2148,1/17/2148,1/17/2148,12997,SO70316,28.99
530,1/18/2148,1/18/2148,1/18/2148,12997,SO70316,4.99
225,1/19/2148,1/19/2148,1/19/2148,12997,SO70316,8.99
378,1/20/2148,1/20/2148,1/20/2148,20922,SO70317,2443.35
590,1/21/2148,1/21/2148,1/21/2148,22447,SO70318,769.49
485,1/22/2148,1/22/2148,1/22/2148,22447,SO70318,21.98
480,1/23/2148,1/23/2148,1/23/2148,22447,SO70318,2.29
587,1/24/2148,1/24/2148,1/24/2148,16452,SO70319,769.49
536,1/25/2148,1/25/2148,1/25/2148,16452,SO70319,29.99
528,1/26/2148,1/26/2148,1/26/2148,16452,SO70319,4.99
217,1/27/2148,1/27/2148,1/27/2148,16452,SO70319,34.99
228,1/28/2148,1/28/2148,1/28/2148,16452,SO70319,49.99
357,1/29/2148,1/29/2148,1/29/2148,19931,SO70320,2319.99
478,1/30/2148,1/30/2148,1/30/2148,19931,SO70320,9.99
477,1/31/2148,1/31/2148,1/31/2148,19931,SO70320,4.99
484,2/1/2148,2/1/2148,2/1/2148,19931,SO70320,7.95
353,2/2/2148,2/2/2148,2/2/2148,19917,SO70321,2319.99
537,2/3/2148,2/3/2148,2/3/2148,19917,SO70321,35
528,2/4/2148,2/4/2148,2/4/2148,19917,SO70321,4.99
482,2/5/2148,2/5/2148,2/5/2148,19917,SO70321,8.99
357,2/6/2148,2/6/2148,2/6/2148,12817,SO70322,2319.99
485,2/7/2148,2/7/2148,2/7/2148,12817,SO70322,21.98
480,2/8/2148,2/8/2148,2/8/2148,12817,SO70322,2.29
361,2/9/2148,2/9/2148,2/9/2148,14833,SO70323,2294.99
537,2/10/2148,2/10/2148,2/10/2148,14833,SO70323,35
225,2/11/2148,2/11/2148,2/11/2148,19258,SO70324,8.99
595,2/12/2148,2/12/2148,2/12/2148,19258,SO70324,564.99
480,2/13/2148,2/13/2148,2/13/2148,11318,SO70325,2.29
535,2/14/2148,2/14/2148,2/14/2148,13267,SO70326,24.99
528,2/15/2148,2/15/2148,2/15/2148,13267,SO70326,4.99
530,2/16/2148,2/16/2148,2/16/2148,11276,SO70327,4.99
222,2/17/2148,2/17/2148,2/17/2148,11276,SO70327,34.99
540,2/18/2148,2/18/2148,2/18/2148,24410,SO70328,32.6
480,2/19/2148,2/19/2148,2/19/2148,24410,SO70328,2.29
486,2/20/2148,2/20/2148,2/20/2148,24410,SO70328,159
540,2/21/2148,2/21/2148,2/21/2148,11200,SO70329,32.6
540,2/22/2148,2/22/2148,2/22/2148,25083,SO70330,32.6
529,2/23/2148,2/23/2148,2/23/2148,25083,SO70330,3.99
477,2/24/2148,2/24/2148,2/24/2148,13936,SO70331,4.99
478,2/25/2148,2/25/2148,2/25/2148,13936,SO70331,9.99
228,2/26/2148,2/26/2148,2/26/2148,13936,SO70331,49.99
536,2/27/2148,2/27/2148,2/27/2148,12158,SO70332,29.99
528,2/28/2148,2/28/2148,2/28/2148,12158,SO70332,4.99
480,2/29/2148,2/29/2148,2/29/2148,12158,SO70332,2.29
536,3/1/2148,3/1/2148,3/1/2148,17347,SO70333,29.99
528,3/2/2148,3/2/2148,3/2/2148,17347,SO70333,4.99
217,3/3/2148,3/3/2148,3/3/2148,17347,SO70333,34.99
477,3/4/2148,3/4/2148,3/4/2148,18536,SO70334,4.99
231,3/5/2148,3/5/2148,3/5/2148,18536,SO70334,49.99
475,3/6/2148,3/6/2148,3/6/2148,19665,SO70335,69.99
477,3/7/2148,3/7/2148,3/7/2148,18082,SO70336,4.99
490,3/8/2148,3/8/2148,3/8/2148,18082,SO70336,53.99
225,3/9/2148,3/9/2148,3/9/2148,18082,SO70336,8.99
477,3/10/2148,3/10/2148,3/10/2148,18340,SO70337,4.99
217,3/11/2148,3/11/2148,3/11/2148,18340,SO70337,34.99
528,3/12/2148,3/12/2148,3/12/2148,15335,SO70338,4.99
214,3/13/2148,3/13/2148,3/13/2148,15335,SO70338,34.99
465,3/14/2148,3/14/2148,3/14/2148,20771,SO70339,24.49
485,3/15/2148,3/15/2148,3/15/2148,20771,SO70339,21.98
485,3/16/2148,3/16/2148,3/16/2148,21295,SO70340,21.98
217,3/17/2148,3/17/2148,3/17/2148,21295,SO70340,34.99
540,3/18/2148,3/18/2148,3/18/2148,15713,SO70341,32.6
529,3/19/2148,3/19/2148,3/19/2148,20141,SO70342,3.99
477,3/20/2148,3/20/2148,3/20/2148,26397,SO70343,4.99
214,3/21/2148,3/21/2148,3/21/2148,26397,SO70343,34.99
541,3/22/2148,3/22/2148,3/22/2148,12626,SO70344,28.99
530,3/23/2148,3/23/2148,3/23/2148,12626,SO70344,4.99
222,3/24/2148,3/24/2148,3/24/2148,12626,SO70344,34.99
529,3/25/2148,3/25/2148,3/25/2148,27830,SO70345,3.99
538,3/26/2148,3/26/2148,3/26/2148,27830,SO70345,21.49
222,3/27/2148,3/27/2148,3/27/2148,27830,SO70345,34.99
541,3/28/2148,3/28/2148,3/28/2148,13675,SO70346,28.99
530,3/29/2148,3/29/2148,3/29/2148,13675,SO70346,4.99
480,3/30/2148,3/30/2148,3/30/2148,13675,SO70346,2.29
483,3/31/2148,3/31/2148,3/31/2148,13675,SO70346,120
225,4/1/2148,4/1/2148,4/1/2148,13675,SO70346,8.99
530,4/2/2148,4/2/2148,4/2/2148,16401,SO70347,4.99
480,4/3/2148,4/3/2148,4/3/2148,16401,SO70347,2.29
485,4/4/2148,4/4/2148,4/4/2148,15872,SO70348,21.98
472,4/5/2148,4/5/2148,4/5/2148,15872,SO70348,63.5
361,4/6/2148,4/6/2148,4/6/2148,13399,SO70349,2294.99
355,4/7/2148,4/7/2148,4/7/2148,19844,SO70350,2319.99
478,4/8/2148,4/8/2148,4/8/2148,19844,SO70350,9.99
477,4/9/2148,4/9/2148,4/9/2148,19844,SO70350,4.99
222,4/10/2148,4/10/2148,4/10/2148,19844,SO70350,34.99
489,4/11/2148,4/11/2148,4/11/2148,19844,SO70350,53.99
225,4/12/2148,4/12/2148,4/12/2148,19844,SO70350,8.99
359,4/13/2148,4/13/2148,4/13/2148,18232,SO70351,2294.99
537,4/14/2148,4/14/2148,4/14/2148,18232,SO70351,35
528,4/15/2148,4/15/2148,4/15/2148,18232,SO70351,4.99
217,4/16/2148,4/16/2148,4/16/2148,18232,SO70351,34.99
359,4/17/2148,4/17/2148,4/17/2148,17009,SO70352,2294.99
485,4/18/2148,4/18/2148,4/18/2148,17009,SO70352,21.98
217,4/19/2148,4/19/2148,4/19/2148,17009,SO70352,34.99
357,4/20/2148,4/20/2148,4/20/2148,13212,SO70353,2319.99
487,4/21/2148,4/21/2148,4/21/2148,13212,SO70353,54.99
484,4/22/2148,4/22/2148,4/22/2148,13212,SO70353,7.95
355,4/23/2148,4/23/2148,4/23/2148,13361,SO70354,2319.99
480,4/24/2148,4/24/2148,4/24/2148,13361,SO70354,2.29
355,4/25/2148,4/25/2148,4/25/2148,13214,SO70355,2319.99
372,4/26/2148,4/26/2148,4/26/2148,21987,SO70356,2443.35
479,4/27/2148,4/27/2148,4/27/2148,21987,SO70356,8.99
477,4/28/2148,4/28/2148,4/28/2148,21987,SO70356,4.99
374,4/29/2148,4/29/2148,4/29/2148,22181,SO70357,2443.35
479,4/30/2148,4/30/2148,4/30/2148,22181,SO70357,8.99
477,5/1/2148,5/1/2148,5/1/2148,22181,SO70357,4.99
214,5/2/2148,5/2/2148,5/2/2148,22181,SO70357,34.99
583,5/3/2148,5/3/2148,5/3/2148,15646,SO70358,1700.99
489,5/4/2148,5/4/2148,5/4/2148,15646,SO70358,53.99
596,5/5/2148,5/5/2148,5/5/2148,12589,SO70359,539.99
485,5/6/2148,5/6/2148,5/6/2148,12589,SO70359,21.98
489,5/7/2148,5/7/2148,5/7/2148,12589,SO70359,53.99
355,5/8/2148,5/8/2148,5/8/2148,15755,SO70360,2319.99
214,5/9/2148,5/9/2148,5/9/2148,15755,SO70360,34.99
353,5/10/2148,5/10/2148,5/10/2148,15717,SO70361,2319.99
528,5/11/2148,5/11/2148,5/11/2148,15717,SO70361,4.99
537,5/12/2148,5/12/2148,5/12/2148,15717,SO70361,35
480,5/13/2148,5/13/2148,5/13/2148,15717,SO70361,2.29
572,5/14/2148,5/14/2148,5/14/2148,11083,SO70362,742.35
560,5/15/2148,5/15/2148,5/15/2148,26238,SO70363,1214.85
222,5/16/2148,5/16/2148,5/16/2148,26238,SO70363,34.99
564,5/17/2148,5/17/2148,5/17/2148,27615,SO70364,2384.07
541,5/18/2148,5/18/2148,5/18/2148,27615,SO70364,28.99
530,5/19/2148,5/19/2148,5/19/2148,27615,SO70364,4.99
480,5/20/2148,5/20/2148,5/20/2148,27615,SO70364,2.29
563,5/21/2148,5/21/2148,5/21/2148,27570,SO70365,2384.07
490,5/22/2148,5/22/2148,5/22/2148,27570,SO70365,53.99
225,5/23/2148,5/23/2148,5/23/2148,27570,SO70365,8.99
384,5/24/2148,5/24/2148,5/24/2148,20350,SO70366,1120.49
214,5/25/2148,5/25/2148,5/25/2148,20350,SO70366,34.99
386,5/26/2148,5/26/2148,5/26/2148,20373,SO70367,1120.49
217,5/27/2148,5/27/2148,5/27/2148,20373,SO70367,34.99
382,5/28/2148,5/28/2148,5/28/2148,21029,SO70368,1120.49
529,5/29/2148,5/29/2148,5/29/2148,21029,SO70368,3.99
539,5/30/2148,5/30/2148,5/30/2148,21029,SO70368,24.99
480,5/31/2148,5/31/2148,5/31/2148,21029,SO70368,2.29
386,6/1/2148,6/1/2148,6/1/2148,28562,SO70369,1120.49
539,6/2/2148,6/2/2148,6/2/2148,28562,SO70369,24.99
480,6/3/2148,6/3/2148,6/3/2148,28562,SO70369,2.29
388,6/4/2148,6/4/2148,6/4/2148,20884,SO70370,1120.49
222,6/5/2148,6/5/2148,6/5/2148,20884,SO70370,34.99
237,6/6/2148,6/6/2148,6/6/2148,20884,SO70370,49.99
467,6/7/2148,6/7/2148,6/7/2148,20884,SO70370,24.49
584,6/8/2148,6/8/2148,6/8/2148,23990,SO70371,539.99
225,6/9/2148,6/9/2148,6/9/2148,23990,SO70371,8.99
605,6/10/2148,6/10/2148,6/10/2148,27185,SO70372,539.99
479,6/11/2148,6/11/2148,6/11/2148,27185,SO70372,8.99
477,6/12/2148,6/12/2148,6/12/2148,27185,SO70372,4.99
222,6/13/2148,6/13/2148,6/13/2148,27185,SO70372,34.99
570,6/14/2148,6/14/2148,6/14/2148,11032,SO70373,742.35
225,6/15/2148,6/15/2148,6/15/2148,11032,SO70373,8.99
572,6/16/2148,6/16/2148,6/16/2148,11044,SO70374,742.35
479,6/17/2148,6/17/2148,6/17/2148,11044,SO70374,8.99
477,6/18/2148,6/18/2148,6/18/2148,11044,SO70374,4.99
490,6/19/2148,6/19/2148,6/19/2148,11044,SO70374,53.99
606,6/20/2148,6/20/2148,6/20/2148,25713,SO70375,539.99
477,6/21/2148,6/21/2148,6/21/2148,25713,SO70375,4.99
479,6/22/2148,6/22/2148,6/22/2148,25713,SO70375,8.99
222,6/23/2148,6/23/2148,6/23/2148,25713,SO70375,34.99
380,6/24/2148,6/24/2148,6/24/2148,21956,SO70376,2443.35
484,6/25/2148,6/25/2148,6/25/2148,21956,SO70376,7.95
374,6/26/2148,6/26/2148,6/26/2148,21959,SO70377,2443.35
